product,indexer,ratingName,riskScore,minTax,quantityAvailable,puMinValue,bank,maturity_date
CDB,Pré-fixado,A,2.0,18.0,4057,1.42911026,BMG,2025-07-01
CDB,Inflação,,8.0,8.63,2,1501.99149447,SOCINAL CRED FINANC E,2026-04-01
CDB,Inflação,A,2.0,8.28,1,1211.22842619,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,A,2.0,8.28,145,1.61404387,BMG,2026-08-01
CDB,Inflação,A,2.0,8.28,3,1060.26705359,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,BBB+,7.0,8.25,20,1482.15988208,FIBRA,2026-08-01
CDB,Inflação,brA,2.0,8.17,7,1684.43462787,PINE,2026-10-01
CDB,Inflação,BBB+,7.0,8.14,2,1057.42395508,FIBRA,2026-10-01
CDB,Inflação,brAAA,2.0,8.13,1,1598.64273467,BANCO PAN,2026-10-01
CDB,Inflação,brA,2.0,8.1,18,1454.84443749,PINE,2026-11-01
CDB,Inflação,brAAA,3.0,8.1,69,1490.9309823,BANCO PAN,2027-01-01
CDB,Inflação,BBB+,8.0,8.1,1,1119.31660435,FIBRA,2027-03-01
CDB,Inflação,brAAA,3.0,8.1,13,1400.88920031,BANCO PAN,2027-01-01
CDB,Inflação,brAAA,3.0,8.1,19,1252.37192825,BANCO PAN,2027-04-01
CDB,Inflação,,8.0,8.1,8,1456.40384445,SOCINAL CRED FINANC E,2027-02-01
CDB,Inflação,BBB+,8.0,8.1,2,1471.03304823,FIBRA,2027-03-01
CDB,Inflação,AA-.br,3.0,8.1,1,1192.67862438,AGIBANK,2026-11-01
CDB,Inflação,AA-.br,3.0,8.1,6,1150.122086,AGIBANK,2026-12-01
CDB,Inflação,AA-.br,4.0,7.82,19,1529.22877019,AGIBANK,2027-08-01
CDB,Inflação,brA,4.0,7.8,1,1063.05671099,PINE,2027-08-01
CDB,Inflação,,8.0,7.68,18,1445.94090622,PINE,2027-09-01
CDB,Inflação,brA,4.0,7.6,14,1476.98383106,PINE,2028-03-01
CDB,Inflação,A,4.0,7.6,342,1.13832081,BMG,2028-01-01
CDB,Inflação,BBB+,9.0,7.6,6,1344.19809728,FIBRA,2027-11-01
CDB,Inflação,A,4.0,7.6,86127,1.57287938,BMG,2027-11-01
CDB,Inflação,A,4.0,7.6,4,1152.4323129,BANCO C6 CONSIGNADO,2027-11-01
CDB,Inflação,A,5.0,7.38,4381,1.37422104,BMG,2028-07-01
CDB,Inflação,BBB+,10.0,7.35,17,1072.34358813,FIBRA,2028-11-01
CDB,Inflação,BBB+,10.0,7.1,9,1326.12690997,FIBRA,2028-10-01
CDB,Inflação,BBB+,13.0,6.67,1,1139.72224802,FIBRA,2030-03-01
CDB,Pós-fixado,A-,5.0,135.0,2882,0.98796395,BANCO MASTER,2026-02-01
CDB,Inflação,A,2.0,8.28,6,1046.70601203,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,A,2.0,8.28,10,1051.35703991,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,A,2.0,8.28,3899,1.62382707,BMG,2026-08-01
